simple,scrambled
-5*(p_1 · F_3 · F_2 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4) + 94*(p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_3 · p_4) - 24*(p_1 · F_3 · p_4*p_4 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3*p_2 · p_3) - 97*(p_1 · F_3 · F_2 · p_4*p_1 · p_2*p_3 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4),((-5*(((p_1 · p_3)*(-(e_3 · p_1 + e_3 · p_3 + e_3 · p_4))*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4) + 94*(((p_4 · p_2)*(-(e_2 · p_1 + e_2 · p_2 + e_2 · p_4))*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_2 · p_4)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_3 · p_4) - 24*(((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3*p_2 · p_3) - 97*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2*p_3 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_2 · p_3)/(p_2 · p_3))*(p_1 · p_4 + p_2 · p_3)/(p_1 · p_4 + p_2 · p_3)
-8*(p_4 · F_2 · F_3 · p_1*p_1 · p_4)/(p_2 · p_3*p_2 · p_4*p_3 · p_4) + 91*(p_4 · F_2 · F_3 · p_1*p_2 · p_3*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 79*(p_4 · F_3 · F_2 · p_1*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4) + 58*(Tr(F_2 · F_3)*p_1 · p_3)/(p_1 · p_3*p_2 · p_3),-8*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_1 · p_4)/(p_2 · p_3*p_2 · p_4*p_3 · p_4) + 91*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_2 · p_3*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 79*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4) + 58*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_3)/(p_1 · p_3*p_2 · p_3)
9*(p_1 · F_3 · F_2 · p_4)/(p_2 · p_3*p_3 · p_4),(9*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4)))/(p_2 · p_3*p_3 · p_4))*(p_2 · p_3)/(p_2 · p_3)
-6*(Tr(F_2 · F_3)*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_2 · p_4*p_3 · p_4) + 15*(Tr(F_2 · F_3))/(p_2 · p_3),-6*((((e_2 · p_3)*(e_3 · p_2) - (-(p_1 · p_3 + p_3 · p_3 + p_4 · p_3))*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_2 · p_3*p_3 · p_4)/((p_2 · p_4 - p_3 · p_4)*p_3 · p_4*p_1 · p_2) - (((e_2 · p_3)*(e_3 · p_2) - (-(p_1 · p_3 + p_3 · p_3 + p_4 · p_3))*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_2 · p_3*p_3 · p_4)/((p_2 · p_4 - p_3 · p_4)*p_2 · p_4*p_1 · p_2)) + 15*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_2 · p_3)
-5*(Tr(F_2 · F_3)*p_3 · p_4)/(p_1 · p_2*p_2 · p_4) - 26*(p_1 · F_2 · F_3 · p_4*p_2 · p_4)/(p_1 · p_2*p_2 · p_3*p_3 · p_4),-5*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_3 · p_4)/(-(p_2 · p_2 + p_3 · p_2 + p_4 · p_2)*p_2 · p_4) - 26*(((p_1 · p_2)*(e_2 · p_3)*(p_4 · e_3) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_2 · p_4)/(p_1 · p_2*p_2 · p_3*p_3 · p_4)
-8*(p_4 · F_2 · F_3 · p_1)/(p_2 · p_4*p_3 · p_4),(-8*((((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/((p_3 · p_4 - p_2 · p_4)*p_2 · p_4) - (((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (e_2 · p_4)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/((p_3 · p_4 - p_2 · p_4)*p_3 · p_4)))*(p_4 · p_1 + p_2 · p_3)/(p_4 · p_1 + p_2 · p_3)
7*(Tr(F_2 · F_3)*p_1 · p_2)/(p_1 · p_2*p_1 · p_3) - 74*(p_4 · F_3 · F_2 · p_1*p_1 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 28*(p_4 · F_2 · F_3 · p_1*p_1 · p_2*p_1 · p_2)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4),((7*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2)/(p_1 · p_2*p_1 · p_3) - 74*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(-(p_1 · p_1 + p_3 · p_1 + p_4 · p_1)))*p_1 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 28*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_1 · p_2*p_1 · p_2)/(-(p_2 · p_2 + p_3 · p_2 + p_4 · p_2)*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_1 · p_4 + p_3 · p_2)/(p_1 · p_4 + p_2 · p_3))*(p_2 · p_4)/(p_2 · p_4)
(p_4 · F_2 · p_3*p_4 · F_3 · p_2*p_1 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 50*(p_1 · F_2 · p_4*p_1 · F_3 · p_4)/(p_1 · p_2*p_2 · p_4*p_3 · p_4),(((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3))*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2))*p_1 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 50*((((p_1 · p_2)*(e_2 · p_4) - (p_1 · e_2)*(p_2 · p_4))*((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4)))/((p_2 · p_4 - p_1 · p_2)*p_1 · p_2*p_3 · p_4) - (((p_1 · p_2)*(e_2 · p_4) - (p_1 · e_2)*(p_2 · p_4))*((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4)))/((p_2 · p_4 - p_1 · p_2)*p_2 · p_4*p_3 · p_4))
3*(p_4 · F_3 · F_2 · p_1*p_1 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + 22*(p_1 · F_2 · F_3 · p_4)/(p_1 · p_2*p_2 · p_3),(3*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + 22*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(-(p_1 · p_4 + p_2 · p_4 + p_4 · p_4)) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4)))/(p_1 · p_2*p_2 · p_3))*(p_2 · p_1)/(p_2 · p_1)
9*(p_3 · F_2 · p_4*p_4 · F_3 · p_2*p_1 · p_2)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 68*(Tr(F_2 · F_3)*p_1 · p_2)/(p_2 · p_3*p_3 · p_4) - 84*(p_1 · F_3 · F_2 · p_4)/(p_2 · p_3*p_2 · p_4) + 75*(Tr(F_2 · F_3))/(p_2 · p_3),((9*((((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2))*-(p_2 · p_2 + p_3 · p_2 + p_4 · p_2))/((p_1 · p_2 - p_2 · p_3)*p_2 · p_3*p_2 · p_4*p_3 · p_4) - (((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2))*-(p_2 · p_2 + p_3 · p_2 + p_4 · p_2))/((p_1 · p_2 - p_2 · p_3)*p_1 · p_2*p_2 · p_4*p_3 · p_4)) + 68*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*-(p_2 · p_2 + p_3 · p_2 + p_4 · p_2))/(p_2 · p_3*p_3 · p_4) - 84*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4)))/(p_2 · p_3*p_2 · p_4) + 75*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_2 · p_3))*(p_4 · p_1)/(p_4 · p_1))*(p_4 · p_2 + p_1 · p_3)/(p_4 · p_2 + p_1 · p_3)
-9*(p_1 · F_2 · F_3 · p_4*p_2 · p_4)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) - 94*(Tr(F_2 · F_3))/(p_1 · p_3),-9*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_2 · p_4)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) - 94*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_1 · p_3)
3*(p_4 · F_3 · F_2 · p_1*p_2 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 68*(Tr(F_2 · F_3)*p_1 · p_2*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3) + 57*(p_4 · F_2 · F_3 · p_1*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + 85*(Tr(F_2 · F_3)*p_2 · p_3)/(p_1 · p_2*p_1 · p_3),3*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_2 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 68*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3) + 57*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + 85*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_2 · p_3)/(p_1 · p_2*p_1 · p_3)
2*(p_1 · F_2 · F_3 · p_4*p_1 · p_3*p_2 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 35*(p_1 · F_2 · F_3 · p_4)/(p_1 · p_2*p_2 · p_3) + 80*(p_2 · F_3 · p_1*p_3 · F_2 · p_1*p_2 · p_3*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 28*(p_1 · F_3 · p_2*p_3 · F_2 · p_4*p_1 · p_2*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),2*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_3*p_2 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 35*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4)))/(p_1 · p_2*p_2 · p_3) + 80*(((p_2 · p_3)*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1))*p_2 · p_3*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 28*(((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_1 · p_2*-(p_1 · p_4 + p_2 · p_4 + p_4 · p_4))/(p_1 · p_2*p_3 · p_1*p_2 · p_3*p_2 · p_4*p_3 · p_4)
(p_1 · F_3 · p_2*p_3 · F_2 · p_1*p_1 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 88*(p_2 · F_3 · p_4*p_4 · F_2 · p_1*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 51*(p_1 · F_2 · p_3*p_1 · F_3 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4) - 83*(p_4 · F_2 · F_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_2 · p_3*p_3 · p_4),((((((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1))*p_1 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 88*(((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_3 · p_4))*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1))*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 51*(((p_1 · p_2)*(e_2 · p_3) - (p_1 · e_2)*(p_2 · p_3))*((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4)))/(p_1 · p_2*p_2 · p_3*p_2 · p_4) - 83*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_1 · p_3)/(p_1 · p_2*p_2 · p_3*p_3 · p_4))*(p_4 · p_1 + p_3 · p_2)/(p_4 · p_1 + p_3 · p_2))*(p_2 · p_1)/(p_2 · p_1))*(p_2 · p_1 + p_4 · p_3)/(p_2 · p_1 + p_4 · p_3)
4*(p_4 · F_2 · F_3 · p_1*p_2 · p_3*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4) - 96*(p_1 · F_3 · p_4*p_4 · F_2 · p_1*p_1 · p_3*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 62*(Tr(F_2 · F_3)*p_1 · p_3)/(p_2 · p_3*p_2 · p_4),(4*((((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_2 · p_3*p_2 · p_3)/((p_1 · p_2 - p_1 · p_3)*p_1 · p_3*p_3 · p_2*p_3 · p_4) - (((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (e_2 · p_4)*(p_2 · e_3)*(p_3 · p_1))*p_2 · p_3*p_2 · p_3)/((p_1 · p_2 - p_3 · p_1)*p_1 · p_2*p_2 · p_3*p_3 · p_4)) - 96*(((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1))*p_1 · p_3*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 62*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_3)/(p_2 · p_3*p_2 · p_4))*(p_1 · p_2 + p_4 · p_3)/(p_1 · p_2 + p_4 · p_3)
-4*(p_1 · F_3 · F_2 · p_4*p_1 · p_2)/(p_1 · p_2*p_2 · p_3*p_2 · p_4),-4*(((((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2)/((p_2 · p_4 - p_2 · p_3)*p_2 · p_3*(p_1 · p_2 - p_2 · p_4)) - (((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2)/((p_2 · p_4 - p_2 · p_3)*p_2 · p_4*(p_1 · p_2 - p_2 · p_4))) - ((((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2)/((p_2 · p_3 - p_1 · p_2)*p_1 · p_2*(p_1 · p_2 - p_2 · p_4)) - (((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2)/((p_2 · p_3 - p_1 · p_2)*p_2 · p_3*(p_1 · p_2 - p_2 · p_4))))
7*(p_4 · F_3 · F_2 · p_1*p_1 · p_4*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4) - 74*(p_4 · F_3 · F_2 · p_1)/(p_1 · p_2*p_2 · p_3),7*((((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_4*p_2 · p_4)/((p_1 · p_3 - p_3 · p_4)*p_3 · p_4*p_1 · p_2*p_2 · p_3) - (((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(p_1 · e_2) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_4*p_2 · p_4)/((p_1 · p_3 - p_3 · p_4)*p_1 · p_3*-(p_2 · p_2 + p_3 · p_2 + p_4 · p_2)*p_2 · p_3)) - 74*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_2 · p_3)
-3*(Tr(F_2 · F_3)*p_2 · p_3)/(p_1 · p_3*p_2 · p_3) + 63*(p_1 · F_3 · F_2 · p_4)/(p_2 · p_3*p_3 · p_4),(-3*((((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_3 · e_2)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_2 · p_3)/((p_2 · p_3 - p_1 · p_3)*p_1 · p_3) - (((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_2 · p_3)/((p_2 · p_3 - p_1 · p_3)*p_2 · p_3)) + 63*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4)))/(p_2 · p_3*p_3 · p_4))*(p_3 · p_4)/(p_3 · p_4)
5*(p_4 · F_2 · F_3 · p_1*p_3 · p_4)/(p_2 · p_3*p_2 · p_4*p_3 · p_4) - 2*(p_1 · F_3 · F_2 · p_4*p_1 · p_3*p_3 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),5*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_3 · p_4)/(-(p_1 · p_3 + p_3 · p_3 + p_4 · p_3)*p_2 · p_4*p_3 · p_4) - 2*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_3*p_3 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4)
5*(Tr(F_2 · F_3))/(p_1 · p_2) - 32*(Tr(F_2 · F_3)*p_2 · p_3*p_2 · p_3)/(p_1 · p_3*p_2 · p_4*p_3 · p_4),((5*(((e_2 · p_3)*(-(e_3 · p_1 + e_3 · p_3 + e_3 · p_4)) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_1 · p_2) - 32*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_2 · p_3*p_2 · p_3)/(-(p_2 · p_3 + p_3 · p_3 + p_4 · p_3)*-(p_1 · p_4 + p_3 · p_4 + p_4 · p_4)*p_3 · p_4))*(p_3 · p_1)/(p_3 · p_1))*(p_1 · p_4)/(p_1 · p_4)
